stateno,state_name,state_icpsr,state_fips,state_abrev,elect_year,sen_prop_up,hs_prop_up,ranney1_sen_dem_prop,ranney2_hs_dem_prop,ranney3_gub_prop,ranney4_control,ranney4_control_alt,ranney1_sen_dem_prop_4yr,ranney2_hs_dem_prop_4yr,ranney3_gub_prop_4yr,ranney4_control_4yr,ranney4_control_alt_4yr,ranney1_sen_dem_prop_6yr,ranney2_hs_dem_prop_6yr,ranney3_gub_prop_6yr,ranney4_control_6yr,ranney4_control_alt_6yr,ranney1_sen_dem_prop_8yr,ranney2_hs_dem_prop_8yr,ranney3_gub_prop_8yr,ranney4_control_8yr,ranney4_control_alt_8yr,ranney1_sen_dem_prop_10yr,ranney2_hs_dem_prop_10yr,ranney3_gub_prop_10yr,ranney4_control_10yr,ranney4_control_alt_10yr,ranney_4yrs,ranney_6yrs,ranney_8yrs,ranney_10yrs,ranney_4yrs_alt,ranney_6yrs_alt,ranney_8yrs_alt,ranney_10yrs_alt,folded_ranney_4yrs,folded_ranney_6yrs,folded_ranney_8yrs,folded_ranney_10yrs,folded_ranney_alt_4yrs,folded_ranney_alt_6yrs,folded_ranney_alt_8yrs,folded_ranney_alt_10yrs,hvd1_winper_4yr,hvd2_winmargin_4yr,hvd3_uncont_4yr,hvd4_safeseat_4yr,unusable_seats_4yr_per,hvd1_winper_6yr,hvd2_winmargin_6yr,hvd3_uncont_6yr,hvd4_safeseat_6yr,unusable_seats_6yr_per,hvd1_winper_8yr,hvd2_winmargin_8yr,hvd3_uncont_8yr,hvd4_safeseat_8yr,unusable_seats_8yr_per,hvd1_winper_10yr,hvd2_winmargin_10yr,hvd3_uncont_10yr,hvd4_safeseat_10yr,unusable_seats_10yr_per,hvd_4yr,hvd_6yr,hvd_8yr,hvd_10yr,sf_hvd_4yr,sf_ranney_4yr,sf_hvd_8yr,sf_ranney_8yr,sf_hvd_10yr,sf_ranney_10yr
9,Florida,43,12,FL,2008,0.53,1,0.35,0.3666667,0.4636,0,0,0.35,0.3375,0.4565,0,0,0.3514957,0.3291667,0.4494,0,0,0.3553686,0.3322917,0.4473625,0,0,0.3592949,0.3408333,0.44735,0,0,0.286,0.2825156,0.2837557,0.2868696,0.286,0.2825156,0.2837557,0.2868696,0.786,0.7825156,0.7837557,0.7868695,0.786,0.7825156,0.7837557,0.7868695,83.51627,67.13327,61.40688,89.84563,0,83.99945,68.1459,63.10584,91.62117,0,83.10254,66.38474,61.11789,90.94131,0,82.88396,65.92746,60.01191,90.21429,0,24.52449,23.28191,24.61339,25.2406,,,,,,
9,Florida,43,12,FL,2009,0,0,0.35,0.3666667,0.4636,0,0,0.35,0.3541667,0.4636,0,0,0.35,0.3361111,0.4541333,0,0,0.3522436,0.3333333,0.4494,0,0,0.3567949,0.3383333,0.44898,0,0,0.2919417,0.2850611,0.2837442,0.2860271,0.2919417,0.2850611,0.2837442,0.2860271,0.7919416,0.7850611,0.7837442,0.7860271,0.7919416,0.7850611,0.7837442,0.7860271,81.24844,62.65011,55.34045,87.83028,0,83.32307,66.77098,60.53571,91.26984,0,83.19679,66.58768,61.2409,91.49777,0,82.20984,64.60533,58.4878,90.2683,0,28.23268,24.5251,24.36922,26.10719,,,,,,
9,Florida,43,12,FL,2010,0.58,1,0.3,0.325,0.4941,0,0,0.3375,0.35,0.471225,0,0,0.3416667,0.3402778,0.46395,0,0,0.3448718,0.3333333,0.4567625,0,0,0.3492949,0.335,0.45366,0,0,0.2896813,0.2864736,0.2837419,0.2844887,0.2896813,0.2864736,0.2837419,0.2844887,0.7896813,0.7864736,0.7837419,0.7844887,0.7896813,0.7864736,0.7837419,0.7844887,80.13974,60.54621,51.78309,89.73653,0,82.00197,64.19829,56.95811,90.43799,0,82.81396,65.83054,59.54613,91.61293,0,82.35449,64.92574,58.72289,91.05974,0,29.44861,26.60091,25.0491,25.73428,,,,,,
9,Florida,43,12,FL,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.06323,58.50367,48.33334,91.59091,0,80.68953,61.64243,53.40278,89.61806,0,82.36525,64.94511,57.73256,91.71996,0,82.49638,65.24047,58.95238,91.84524,0,30.62721,28.6618,25.80928,25.36638,,,,,,
10,Georgia,44,13,GA,1936,1,1,0.9803922,0.995122,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1937,0,0,0.9803922,0.995122,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1938,1,1,0.9807692,0.995122,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1939,0,0,0.9807692,0.995122,1,1,1,0.9805807,0.995122,1,1,1,,,,,,,,,,,,,,,,0.9939257,,,,0.9939257,,,,0.5060743,,,,0.5060743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1940,1,1,0.9807692,0.995122,1,1,1,0.9806749,0.995122,1,1,1,,,,,,,,,,,,,,,,0.9939492,,,,0.9939492,,,,0.5060508,,,,0.5060508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1941,0,0,0.9807692,0.995122,1,1,1,0.9807692,0.995122,1,1,1,0.9806435,0.995122,1,1,1,,,,,,,,,,,0.9939728,0.9939414,,,0.9939728,0.9939414,,,0.5060272,0.5060586,,,0.5060272,0.5060586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1942,1,1,0.9807692,0.995122,1,1,1,0.9807692,0.995122,1,1,1,0.9807064,0.995122,1,1,1,,,,,,,,,,,0.9939728,0.9939571,,,0.9939728,0.9939571,,,0.5060272,0.5060429,,,0.5060272,0.5060429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1943,0,0,0.9807692,0.995122,1,1,1,0.9807692,0.995122,1,1,1,0.9807692,0.995122,1,1,1,0.9806749,0.995122,1,1,1,,,,,,0.9939728,0.9939728,0.9939492,,0.9939728,0.9939728,0.9939492,,0.5060272,0.5060272,0.5060508,,0.5060272,0.5060272,0.5060508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1944,1,1,0.9807692,0.995122,1,1,1,0.9807692,0.995122,1,1,1,0.9807692,0.995122,1,1,1,0.9807221,0.995122,1,1,1,,,,,,0.9939728,0.9939728,0.993961,,0.9939728,0.9939728,0.993961,,0.5060272,0.5060272,0.506039,,0.5060272,0.5060272,0.506039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1945,0,0,0.9807692,0.995122,1,1,1,0.9807692,0.995122,1,1,1,0.9807692,0.995122,1,1,1,0.9807692,0.995122,1,1,1,0.9806938,0.995122,1,1,1,0.9939728,0.9939728,0.9939728,0.9939539,0.9939728,0.9939728,0.9939728,0.9939539,0.5060272,0.5060272,0.5060272,0.5060461,0.5060272,0.5060272,0.5060272,0.5060461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1946,1,1,0.9814815,0.995122,1,1,1,0.9809473,0.995122,1,1,1,0.9808879,0.995122,1,1,1,0.9808583,0.995122,1,1,1,0.9808027,0.995122,1,1,1,0.9940173,0.9940025,0.9939951,0.9939812,0.9940173,0.9940025,0.9939951,0.9939812,0.5059827,0.5059975,0.5060049,0.5060188,0.5059827,0.5059975,0.5060049,0.5060188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1947,0,0,0.9814815,0.995122,1,1,1,0.9811254,0.995122,1,1,1,0.9810066,0.995122,1,1,1,0.9809473,0.995122,1,1,1,0.9809117,0.995122,1,1,1,0.9940618,0.9940321,0.9940173,0.9940084,0.9940618,0.9940321,0.9940173,0.9940084,0.5059382,0.5059679,0.5059827,0.5059916,0.5059382,0.5059679,0.5059827,0.5059916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1948,1,1,0.9814815,0.9902439,1,1,1,0.9813035,0.9939025,1,1,1,0.9811254,0.994309,1,1,1,0.9810363,0.9945123,1,1,1,0.9809829,0.9946342,1,1,1,0.9938015,0.9938586,0.9938871,0.9939043,0.9938015,0.9938586,0.9938871,0.9939043,0.5061985,0.5061414,0.5061129,0.5060957,0.5061985,0.5061414,0.5061129,0.5060957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1949,0,0,0.9814815,0.9902439,1,1,1,0.9814815,0.9926829,1,1,1,0.9812441,0.9934959,1,1,1,0.9811254,0.9939025,1,1,1,0.9810541,0.9941464,1,1,1,0.9935411,0.993685,0.9937569,0.9938002,0.9935411,0.993685,0.9937569,0.9938002,0.5064589,0.506315,0.5062431,0.5061998,0.5064589,0.506315,0.5062431,0.5061998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1950,1,1,1,0.995122,1,1,1,0.9861111,0.9926829,1,1,1,0.9844492,0.9934959,1,1,1,0.9835292,0.9939025,1,1,1,0.9829772,0.9941464,1,1,1,0.9946985,0.9944863,0.9943579,0.9942809,0.9946985,0.9944863,0.9943579,0.9942809,0.5053015,0.5055137,0.5056421,0.5057191,0.5053015,0.5055137,0.5056421,0.5057191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1951,0,0,1,0.995122,1,1,1,0.9907408,0.9926829,1,1,1,0.9876543,0.9934959,1,1,1,0.9859331,0.9939025,1,1,1,0.9849003,0.9941464,1,1,1,0.9958559,0.9952875,0.9949589,0.9947617,0.9958559,0.9952875,0.9949589,0.9947617,0.5041441,0.5047125,0.5050411,0.5052383,0.5041441,0.5047125,0.5050411,0.5052383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1952,1,1,0.9814815,0.995122,1,1,1,0.9907408,0.9939025,1,1,1,0.9876543,0.9934959,1,1,1,0.9860221,0.9939025,1,1,1,0.9849715,0.9941464,1,1,1,0.9961608,0.9952875,0.9949812,0.9947795,0.9961608,0.9952875,0.9949812,0.9947795,0.5038392,0.5047125,0.5050188,0.5052205,0.5038392,0.5047125,0.5050188,0.5052205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1953,0,0,0.9814815,0.995122,1,1,1,0.9907408,0.995122,1,1,1,0.9876543,0.9934959,1,1,1,0.9861111,0.9939025,1,1,1,0.9850428,0.9941464,1,1,1,0.9964657,0.9952875,0.9950034,0.9947973,0.9964657,0.9952875,0.9950034,0.9947973,0.5035343,0.5047125,0.5049966,0.5052027,0.5035343,0.5047125,0.5049966,0.5052027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1954,1,1,0.9814815,0.9853659,1,1,1,0.9861111,0.992683,1,1,1,0.9876543,0.992683,1,1,1,0.9861111,0.9926829,1,1,1,0.985114,0.9931708,1,1,1,0.9946985,0.9950843,0.9946985,0.9945712,0.9946985,0.9950843,0.9946985,0.9945712,0.5053015,0.5049157,0.5053015,0.5054288,0.5053015,0.5049157,0.5053015,0.5054288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1955,0,0,0.9814815,0.9853659,1,1,1,0.9814815,0.990244,1,1,1,0.9876543,0.99187,1,1,1,0.9861111,0.9914634,1,1,1,0.9851852,0.9921952,1,1,1,0.9929314,0.9948811,0.9943936,0.9943451,0.9929314,0.9948811,0.9943936,0.9943451,0.5070686,0.5051189,0.5056064,0.5056549,0.5070686,0.5051189,0.5056064,0.5056549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1956,1,1,0.9814815,0.9853659,1,1,1,0.9814815,0.9878049,1,1,1,0.9845679,0.990244,1,1,1,0.9861111,0.9908537,1,1,1,0.9851852,0.9912195,1,1,1,0.9923216,0.993703,0.9942412,0.9941012,0.9923216,0.993703,0.9942412,0.9941012,0.5076784,0.506297,0.5057588,0.5058988,0.5076784,0.506297,0.5057588,0.5058988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1957,0,0,0.9814815,0.9853659,1,1,1,0.9814815,0.9853659,1,1,1,0.9814815,0.988618,1,1,1,0.9861111,0.990244,1,1,1,0.9851852,0.9902439,1,1,1,0.9917119,0.9925249,0.9940888,0.9938573,0.9917119,0.9925249,0.9940888,0.9938573,0.5082881,0.5074751,0.5059112,0.5061427,0.5082881,0.5074751,0.5059112,0.5061427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1958,1,1,0.9814815,0.9853659,1,1,1,0.9814815,0.9853659,1,1,1,0.9814815,0.9869919,1,1,1,0.9837963,0.9890245,1,1,1,0.9851852,0.9897562,1,1,1,0.9917119,0.9921184,0.9932052,0.9937353,0.9917119,0.9921184,0.9932052,0.9937353,0.5082881,0.5078816,0.5067948,0.5062647,0.5082881,0.5078816,0.5067948,0.5062647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1959,0,0,0.9814815,0.9853659,1,1,1,0.9814815,0.9853659,1,1,1,0.9814815,0.9853659,1,1,1,0.9814815,0.9878049,1,1,1,0.9851852,0.9892684,1,1,1,0.9917119,0.9917119,0.9923216,0.9936134,0.9917119,0.9917119,0.9923216,0.9936134,0.5082881,0.5082881,0.5076784,0.5063866,0.5082881,0.5082881,0.5076784,0.5063866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1960,1,1,0.9814815,0.9950981,1,1,1,0.9814815,0.9877989,1,1,1,0.9814815,0.9869879,1,1,1,0.9814815,0.9878019,1,1,1,0.9833333,0.989266,1,1,1,0.9923201,0.9921173,0.9923208,0.9931498,0.9923201,0.9921173,0.9923208,0.9931498,0.5076799,0.5078827,0.5076792,0.5068502,0.5076799,0.5078827,0.5076792,0.5068502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1961,0,0,0.9814815,0.9950981,1,1,1,0.9814815,0.990232,1,1,1,0.9814815,0.98861,1,1,1,0.9814815,0.9877989,1,1,1,0.9814815,0.9892635,1,1,1,0.9929284,0.9925228,0.9923201,0.9926863,0.9929284,0.9925228,0.9923201,0.9926863,0.5070716,0.5074772,0.5076799,0.5073137,0.5070716,0.5074772,0.5076799,0.5073137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1962,1,1,0.9444444,0.995122,1,1,1,0.9722222,0.992671,1,1,1,0.9753087,0.990236,1,1,1,0.9768519,0.9890184,1,1,1,0.9777778,0.9892635,1,1,1,0.9912233,0.9913862,0.9914676,0.9917603,0.9912233,0.9913862,0.9914676,0.9917603,0.5087767,0.5086138,0.5085324,0.5082397,0.5087767,0.5086138,0.5085324,0.5082397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1963,0,0,0.9444444,0.995122,1,1,1,0.9629629,0.99511,1,1,1,0.9691358,0.991862,1,1,1,0.9722222,0.990238,1,1,1,0.9740741,0.9892635,1,1,1,0.9895182,0.9902495,0.990615,0.9908344,0.9895182,0.9902495,0.990615,0.9908344,0.5104818,0.5097505,0.509385,0.5091656,0.5104818,0.5097505,0.509385,0.5091656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1964,1,1,0.8301887,0.9658536,1,1,1,0.9251397,0.9877989,1,1,1,0.9439203,0.98861,1,1,1,0.9533106,0.9877989,1,1,1,0.9589448,0.9873123,1,1,1,0.9782346,0.9831326,0.9852774,0.9865643,0.9782346,0.9831326,0.9852774,0.9865643,0.5217654,0.5168674,0.5147226,0.5134357,0.5217654,0.5168674,0.5147226,0.5134357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1965,0,1,0.8301887,0.8878049,1,1,1,0.8873165,0.9609756,1,1,1,0.9187049,0.9723498,1,1,1,0.934399,0.9756038,1,1,1,0.9438155,0.9775562,1,1,1,0.962073,0.9727637,0.9775007,0.9803429,0.962073,0.9727637,0.9775007,0.9803429,0.537927,0.5272363,0.5224993,0.5196571,0.537927,0.5272363,0.5224993,0.5196571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1966,1,1,0.8679245,0.8970588,0.4983,1,1,0.8681866,0.9364598,0.874575,1,1,0.8997787,0.9560099,0.9163833,1,1,0.9202044,0.9645654,0.9372875,1,1,0.9324598,0.9687255,0.94983,1,1,0.9198053,0.943043,0.9555143,0.9627538,0.9198053,0.943043,0.9555143,0.9627538,0.5801947,0.556957,0.5444857,0.5372462,0.5801947,0.556957,0.5444857,0.5372462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1967,0,0,0.8679245,0.8970588,0.4983,1,1,0.8490566,0.911944,0.74915,1,1,0.8808525,0.93967,0.8327667,1,1,0.9060098,0.953527,0.874575,1,1,0.9211041,0.9598948,0.89966,1,1,0.8775377,0.9133223,0.9335279,0.9451647,0.8775377,0.9133223,0.9335279,0.9451647,0.6224623,0.5866777,0.5664721,0.5548353,0.6224623,0.5866777,0.5664721,0.5548353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1968,1,1,0.8727273,0.8814433,0.4983,1,1,0.8596913,0.8908414,0.623725,1,1,0.8688997,0.9207236,0.74915,1,1,0.8924155,0.9393202,0.8118625,1,1,0.9102287,0.9495025,0.84949,1,1,0.8435644,0.8846933,0.9108996,0.9273053,0.8435644,0.8846933,0.9108996,0.9273053,0.6564356,0.6153067,0.5891004,0.5726947,0.6564356,0.6153067,0.5891004,0.5726947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1969,0,0,0.8727273,0.8814433,0.4983,1,1,0.8703259,0.8892511,0.4983,1,1,0.8569468,0.9017771,0.6655333,1,1,0.8788213,0.9251133,0.74915,1,1,0.8993533,0.9391103,0.79932,1,1,0.8144692,0.8560643,0.8882712,0.9094459,0.8144692,0.8560643,0.8882712,0.9094459,0.6855308,0.6439357,0.6117288,0.5905541,0.6855308,0.6439357,0.6117288,0.5905541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1970,1,1,0.8928571,0.8871795,0.5935,1,1,0.8765591,0.8867812,0.5221,1,1,0.8673916,0.8886648,0.5977833,1,1,0.8723728,0.9116205,0.6983375,1,1,0.8904908,0.9283184,0.75867,1,1,0.8213601,0.8384599,0.8705827,0.8943698,0.8213601,0.8384599,0.8705827,0.8943698,0.6786399,0.6615401,0.6294173,0.6056302,0.6786399,0.6615401,0.6294173,0.6056302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,44,13,GA,1971,0,0,0.8928571,0.8871795,0.5935,1,1,0.8827922,0.8843114,0.5459,1,1,0.8778363,0.8885605,0.5300333,1,1,0.8659244,0.8981277,0.647525,1,1,0.8816284,0.9175265,0.71802,1,1,0.8282509,0.8241075,0.8528943,0.8792937,0.8282509,0.8241075,0.8528943,0.8792937,0.6717491,0.6758925,0.6471057,0.6207063,0.6717491,0.6758925,0.6471057,0.6207063,89.5729,79.26985,72.53603,93.28291,0.1282051,,,,,,,,,,,,,,,,16.33458,,,,,,,,,
10,Georgia,44,13,GA,1972,1,1,0.8571429,0.8388889,0.5935,1,1,0.8788961,0.8736728,0.5697,1,1,0.8760394,0.8788655,0.5459,1,1,0.8692937,0.8822571,0.5967125,1,1,0.8728982,0.9019033,0.67737,1,1,0.8305672,0.8252012,0.8370658,0.8630429,0.8305672,0.8252012,0.8370658,0.8630429,0.6694328,0.6747988,0.6629342,0.6369571,0.6694328,0.6747988,0.6629342,0.6369571,90.11975,80.30827,73.81848,93.10256,0.0653595,,,,,,,,,,,,,,,,15.66273,,,,,,,,,
10,Georgia,44,13,GA,1973,0,0,0.8571429,0.8388889,0.5935,1,1,0.875,0.8630342,0.5935,1,1,0.8742424,0.8691705,0.5617667,1,1,0.872663,0.8761426,0.5459,1,1,0.8641681,0.8862799,0.63672,1,1,0.8328835,0.8262949,0.8236764,0.846792,0.8328835,0.8262949,0.8236764,0.846792,0.6671165,0.6737051,0.6763236,0.653208,0.6671165,0.6737051,0.6763236,0.653208,90.67863,81.37053,75.14047,92.91548,0,89.79558,79.68303,72.97263,93.319,0.0877193,88.21515,76.58318,69.287,93.31568,0.0724638,,,,,,14.97372,16.05744,18.14975,,18.559,0.697,,,,
10,Georgia,44,13,GA,1974,1,1,0.9107143,0.8722222,0.6911,1,1,0.8794643,0.8592949,0.6179,1,1,0.8805736,0.8676337,0.5939,1,1,0.8780117,0.8730381,0.57,1,1,0.8722206,0.8769168,0.60583,1,1,0.8391648,0.8355268,0.8302624,0.8387419,0.8391648,0.8355268,0.8302624,0.8387419,0.6608352,0.6644732,0.6697376,0.6612581,0.6608352,0.6644732,0.6697376,0.6612581,90.65952,81.34661,75.15944,92.92091,0,90.28735,80.6344,74.25436,93.0462,0.0444444,89.20372,78.52333,71.66873,93.20769,0.0694444,,,,,,14.97838,15.44443,16.84914,,,,,,,
10,Georgia,44,13,GA,1975,0,0,0.9107143,0.8722222,0.6911,1,1,0.8839286,0.8555555,0.6423,1,1,0.8869048,0.8660969,0.6260333,1,1,0.8833604,0.8699335,0.5941,1,1,0.8802732,0.8753585,0.57494,1,1,0.8454461,0.8447587,0.8368485,0.8326429,0.8454461,0.8447587,0.8368485,0.8326429,0.6545539,0.6552413,0.6631515,0.6673571,0.6545539,0.6552413,0.6631515,0.6673571,90.64565,81.33376,75.18849,92.92659,0,90.78486,81.59727,75.55341,92.77026,0,90.09161,80.26614,73.81091,93.11165,0.0666667,,,,,,14.97638,14.82355,15.67992,,,,,,,
10,Georgia,44,13,GA,1976,1,1,0.9285714,0.8722222,0.6911,1,1,0.9017857,0.8638889,0.6667,1,1,0.8928571,0.863604,0.6423,1,1,0.8903409,0.8687809,0.6182,1,1,0.8863379,0.8728749,0.59422,1,1,0.8580936,0.8496903,0.8443304,0.8383582,0.8580936,0.8496903,0.8443304,0.8383582,0.6419064,0.6503097,0.6556696,0.6616418,0.6419064,0.6503097,0.6556696,0.6616418,91.24894,82.53905,76.33432,93.38789,0,91.05759,82.14678,75.93567,93.23222,0,90.67736,81.40938,75.05896,93.25093,0.03367,,,,,,14.12245,14.40694,14.90085,,,,,,,
10,Georgia,44,13,GA,1977,0,0,0.9285714,0.8722222,0.6911,1,1,0.9196429,0.8722222,0.6911,1,1,0.8988096,0.8611111,0.6585667,1,1,0.8973214,0.8676282,0.6423,1,1,0.8924026,0.8703912,0.6135,1,1,0.8707412,0.8546218,0.8518124,0.8440735,0.8707412,0.8546218,0.8518124,0.8440735,0.6292588,0.6453782,0.6481876,0.6559265,0.6292588,0.6453782,0.6481876,0.6559265,91.85223,83.74432,77.48016,93.84921,0,91.33037,82.6965,76.31614,93.69048,0,91.26526,82.55679,76.31378,93.38648,0,90.61337,81.29764,74.76395,93.53933,0.0537634,13.26852,13.99163,14.11942,14.94643,20.8019,0.6314,,,,
10,Georgia,44,13,GA,1978,1,1,0.9107143,0.8833333,0.8066,1,1,0.9196429,0.875,0.719975,1,1,0.9077381,0.8685185,0.6940833,1,1,0.8995536,0.8671474,0.6689375,1,1,0.8962013,0.8705802,0.64433,1,1,0.8786545,0.8675849,0.8589096,0.8527779,0.8786545,0.8675849,0.8589096,0.8527779,0.6213455,0.6324151,0.6410904,0.6472221,0.6213455,0.6324151,0.6410904,0.6472221,92.79057,85.64012,79.44444,95.08929,0,92.07559,84.20467,78.02579,94.36839,0,91.72414,83.49152,77.30171,94.00543,0,91.28438,82.62808,76.32205,93.86523,0.0271003,11.7589,12.83139,13.3693,13.97507,,,,,,
10,Georgia,44,13,GA,1979,0,0,0.9107143,0.8833333,0.8066,1,1,0.9196429,0.8777778,0.74885,1,1,0.9166667,0.8759259,0.7296,1,1,0.9017857,0.8666667,0.695575,1,1,0.9,0.8707692,0.67516,1,1,0.8865677,0.8805481,0.8660069,0.8614823,0.8865677,0.8805481,0.8660069,0.8614823,0.6134323,0.6194519,0.6339931,0.6385177,0.6134323,0.6194519,0.6339931,0.6385177,93.7289,87.53593,81.40873,96.32936,0,92.82083,85.71284,79.73544,95.0463,0,92.18727,84.43484,78.29861,94.62798,0,91.95923,83.96619,77.89032,94.19203,0,10.24927,11.67114,12.61282,12.99805,,,18.3626,0.6366,18.6673,0.6459
10,Georgia,44,13,GA,1980,1,1,0.9107143,0.8715084,0.8066,1,1,0.9151786,0.8775993,0.777725,1,1,0.9166667,0.8758069,0.74885,1,1,0.9084821,0.8707441,0.7222125,1,1,0.9017857,0.8692021,0.69647,1,1,0.8926257,0.8853309,0.8753597,0.8668644,0.8926257,0.8853309,0.8753597,0.8668644,0.6073743,0.6146691,0.6246403,0.6331356,0.6073743,0.6146691,0.6246403,0.6331356,93.74727,87.56708,81.36409,96.81548,0,93.11559,86.29282,80.06944,95.82672,0,92.49811,85.05305,78.84921,95.10168,0,92.13105,84.31008,78.10213,94.66254,0,10.12653,11.17386,12.12448,12.69855,,,,,,
10,Georgia,44,13,GA,1981,0,0,0.9107143,0.8715084,0.8066,1,1,0.9107143,0.8774208,0.8066,1,1,0.9166667,0.875688,0.7681,1,1,0.9151786,0.8748215,0.74885,1,1,0.9035714,0.867635,0.71778,1,1,0.8986838,0.8901137,0.8847125,0.8722466,0.8986838,0.8901137,0.8847125,0.8722466,0.6013162,0.6098863,0.6152875,0.6277534,0.6013162,0.6098863,0.6152875,0.6277534,93.76564,87.59822,81.31944,97.30159,0,93.41036,86.8728,80.40344,96.60715,0,92.80894,85.67128,79.3998,95.57539,0,92.30447,84.65719,78.31746,95.13492,0,10.00378,10.67656,11.63615,12.39648,16.2487,0.6019,,,,
10,Georgia,44,13,GA,1982,1,1,0.875,0.8666667,0.6282,1,1,0.9017857,0.8732542,0.762,1,1,0.9077381,0.8747621,0.7576166,1,1,0.9107143,0.8741271,0.7409875,1,1,0.9053571,0.8704128,0.72125,1,1,0.88426,0.8850292,0.8814572,0.8742549,0.88426,0.8850292,0.8814572,0.8742549,0.61574,0.6149708,0.6185428,0.6257451,0.61574,0.6149708,0.6185428,0.6257451,92.84727,85.74636,78.26884,97.37103,0,93.14114,86.34288,79.31548,97.02381,0,92.81892,85.69324,78.85664,96.23016,0,92.38426,84.82135,78.12302,95.56944,0,11.44162,11.04417,11.60027,12.27548,,,,,,
10,Georgia,44,13,GA,1983,0,0,0.875,0.8666667,0.6282,1,1,0.8928571,0.8690876,0.7174,1,1,0.8988096,0.8738362,0.7471333,1,1,0.90625,0.8734326,0.733125,1,1,0.9071429,0.8731906,0.72472,1,1,0.8698362,0.8799447,0.8782019,0.8762634,0.8698362,0.8799447,0.8782019,0.8762634,0.6301638,0.6200553,0.6217981,0.6237366,0.6301638,0.6200553,0.6217981,0.6237366,91.92891,83.8945,75.21825,97.44048,0,92.87193,85.81296,78.22751,97.44048,0,92.8289,85.71521,78.31349,96.88492,0,92.46405,84.9855,77.92857,96.00397,0,12.87947,11.41178,11.56437,12.15448,,,,,,
