"state_abbr","year","fiscal_year","personal_income","population","taxes_last_year","percent_change_personal_income","percent_change_population","estimated_imbalance","state","gov_party","house_dem_share","senate_dem_share","citizen_ideology","year_of_biennium","ranney_10yrs","change_in_gov_party","change_in_house_dem_share","change_in_senate_dem_share","change_in_citizen_ideology","class","proposal","action"
"KS",1989,1990,0.045,2.5,2.5,5,0,270,"Kansas","Republican",0.464,0.45,33.9049,"First Year of Biennium",0.411215,"No Change",0.056,0.05,-10.2533,"Income",-1.67367,-2.20112
"KS",1990,1991,0.046,2.5,2.7,7.14,0,154,"Kansas","Republican",0.464,0.45,37.6085,"Second Year of Biennium",0.41501,"No Change",0,0,3.70354,"Income",-0.0257428,0.00210438
"KS",1991,1992,0.05,2.5,2.8,2.22,0,125,"Kansas","Democrat",0.504,0.45,33.4064,"First Year of Biennium",0.418805,"Change to Democrat",0.04,0,-4.20203,"Income",-0.0257428,0.00210438
"KS",1992,1993,0.052,2.6,2.8,8.7,0,373,"Kansas","Democrat",0.504,0.45,44.9916,"Second Year of Biennium",0.417837,"No Change",0,0,11.5852,"Income",-0.0257428,3.13816
"KS",1993,1994,0.055,2.6,3.3,4,4,329,"Kansas","Democrat",0.472,0.325,37.5294,"First Year of Biennium",0.41687,"No Change",-0.032,-0.125,-7.46223,"Income",-0.0257428,0.00210438
"KS",1994,1995,0.057,2.6,3.7,5.77,0,359,"Kansas","Democrat",0.472,0.325,31.9903,"Second Year of Biennium",0.397058,"No Change",0,0,-5.53912,"Income",-0.0257428,0.00210438
"KS",1995,1996,0.061,2.6,3.8,3.64,0,262,"Kansas","Republican",0.36,0.325,34.2764,"First Year of Biennium",0.377245,"Change to Republican",-0.112,0,2.28611,"Income",-0.0257428,0.00210438
"KS",1996,1997,0.065,2.6,4,7.02,0,417,"Kansas","Republican",0.352,0.325,36.5213,"Second Year of Biennium",0.371723,"No Change",-0.008,0,2.24495,"Income",-0.0257428,0.00210438
"KS",1997,1998,0.069,2.7,4.2,6.56,0,595,"Kansas","Republican",0.384,0.325,36.556,"First Year of Biennium",0.3662,"No Change",0.032,0,0.03468,"Income",-0.274074,-0.378023
"KS",1998,1999,0.072,2.7,4.7,6.15,3.85,612,"Kansas","Republican",0.384,0.325,32.6076,"Second Year of Biennium",0.354948,"No Change",0,0,-3.94844,"Income",-0.569429,-1.52649
"KS",1999,2000,0.077,2.7,4.6,4.35,0,318,"Kansas","Republican",0.384,0.325,36.0478,"First Year of Biennium",0.343695,"No Change",0,0,3.44028,"Income",-0.116438,0.00210438
"KS",2000,2001,0.08,2.7,4.8,6.94,0,430,"Kansas","Republican",0.384,0.325,19.3538,"Second Year of Biennium",0.31537,"No Change",0,0,-16.6941,"Income",-0.0257428,0.00210438
"KS",2001,2002,0.081,2.7,5,3.9,0,174,"Kansas","Republican",0.368,0.25,31.2262,"First Year of Biennium",0.287045,"No Change",-0.016,-0.075,11.8724,"Income",-0.0257428,0.00210438
"KS",2002,2003,0.084,2.7,4.8,1.25,0,0,"Kansas","Republican",0.368,0.25,30.6748,"Second Year of Biennium",0.28254,"No Change",0,0,-0.55137,"Income",-0.0257428,-0.263985
"KS",2003,2004,0.087,2.7,5,3.7,0,240,"Kansas","Democrat",0.36,0.25,35.788,"First Year of Biennium",0.278035,"Change to Democrat",-0.008,0,5.11314,"Income",-0.0257428,0.00210438
"KS",2004,2005,0.091,2.7,5.3,3.57,0,280,"Kansas","Democrat",0.36,0.25,36.5905,"Second Year of Biennium",0.292575,"No Change",0,0,0.80257,"Income",0.93853,-0.000907954
"KS",2005,2006,0.099,2.8,5.6,4.6,0,477,"Kansas","Democrat",0.336,0.25,34.57,"First Year of Biennium",0.307115,"No Change",-0.024,0,-2.02048,"Income",-0.0257428,0.00210438
"KS",2006,2007,0.1,2.8,6.3,8.79,3.7,779,"Kansas","Democrat",0.336,0.25,40.576,"Second Year of Biennium",0.323282,"No Change",0,0,6.00597,"Income",-0.0257428,-0.071387
"KS",2007,2008,0.11,2.8,6.9,1.01,0,536,"Kansas","Democrat",0.376,0.25,44.3812,"First Year of Biennium",0.33945,"No Change",0.04,0,3.8052,"Income",-0.0257428,-0.298692
"KS",2008,2009,0.11,2.8,7.2,10,0,58,"Kansas","Democrat",0.376,0.25,44.801,"Second Year of Biennium",0.358473,"No Change",0,0,0.41979,"Income",-0.0257428,0.00210438
"KS",2009,2010,0.11,2.9,6.7,0,0,0,"Kansas","Democrat",0.392,0.225,42.512,"First Year of Biennium",0.377495,"No Change",0.016,-0.025,-2.28898,"Income",0.00850465,0.00210438
"KS",2010,2011,0.12,2.9,6.5,0,3.57,36,"Kansas","Democrat",0.392,0.225,35.0522,"Second Year of Biennium",0.376805,"No Change",0,0,-7.45986,"Income",-0.0257428,0.00210438
"KS",2011,2012,0.13,2.9,6.8,9.82,-1.05,188,"Kansas","Republican",0.264,0.2,30.7065,"First Year of Biennium",NA,"Change to Republican",-0.128,-0.025,-4.34566,"Income",-0.0257428,-0.0155045
"KY",1987,1988,0.05,3.7,3.5,4.55,0,8,"Kentucky","Democrat",0.73,0.756757,45.5526,"First Year of Biennium",0.773526,NA,NA,NA,NA,"Income",-0.0257428,0.00210438
"KY",1988,1989,0.053,3.7,3.7,8.7,0,20,"Kentucky","Democrat",0.71,0.783784,48.7961,"Second Year of Biennium",0.772529,"No Change",-0.02,0.027027,3.24351,"Income",-0.0257428,0.00210438
"KY",1989,1990,0.057,3.7,4.1,6,0,87,"Kentucky","Democrat",0.717172,0.789474,38.9781,"First Year of Biennium",0.773797,"No Change",0.00717172,0.0056899,-9.81806,"Income",-0.0257428,0.00210438
"KY",1990,1991,0.06,3.7,4.3,7.55,0,182,"Kentucky","Democrat",0.717172,0.789474,39.0904,"Second Year of Biennium",0.772091,"No Change",0,0,0.11236,"Income",3.97643,7.98479
"KY",1991,1992,0.065,3.8,5,5.26,0,27,"Kentucky","Democrat",0.68,0.710526,38.345,"First Year of Biennium",0.770105,"No Change",-0.0371717,-0.0789474,-0.74548,"Income",-0.0257428,0.00210438
"KY",1992,1993,0.067,3.8,5.1,8.33,2.7,37,"Kentucky","Democrat",0.68,0.710526,49.2214,"Second Year of Biennium",0.767803,"No Change",0,0,10.8765,"Income",-0.0257428,0.080366
"KY",1993,1994,0.07,3.8,5.3,3.08,0,0,"Kentucky","Democrat",0.72,0.657895,44.3707,"First Year of Biennium",0.767207,"No Change",0.04,-0.0526316,-4.85075,"Income",-0.0257428,0.00210438
"KY",1994,1995,0.074,3.9,5.7,4.48,0,124,"Kentucky","Democrat",0.71,0.675676,38.2197,"Second Year of Biennium",0.762229,"No Change",-0.01,0.0177809,-6.15097,"Income",-0.0257428,0.00210438
"KY",1995,1996,0.078,3.9,6.3,5.71,2.63,0,"Kentucky","Democrat",0.63,0.552632,38.3542,"First Year of Biennium",0.753997,"No Change",-0.08,-0.123044,0.1345,"Income",-0.0257428,-0.340011
"KY",1996,1997,0.083,4,6.5,5.41,0,60,"Kentucky","Democrat",0.622449,0.552632,36.1226,"Second Year of Biennium",0.744948,"No Change",-0.00755102,0,-2.23166,"Income",-0.061044,-0.049476
"KY",1997,1998,0.089,4,6.8,6.41,2.56,230,"Kentucky","Democrat",0.64,0.526316,33.479,"First Year of Biennium",0.733492,"No Change",0.017551,-0.0263158,-2.6436,"Income",-0.133109,-0.162245
"KY",1998,1999,0.093,4,7.1,7.23,0,33,"Kentucky","Democrat",0.64,0.526316,36.4619,"Second Year of Biennium",0.722128,"No Change",0,0,2.9829,"Income",-0.0624678,-0.0147604
"KY",1999,2000,0.1,4,7.4,4.49,0,183,"Kentucky","Democrat",0.66,0.526316,26.264,"First Year of Biennium",0.703642,"No Change",0.02,0,-10.1978,"Income",-0.0257428,-0.0140767
"KY",2000,2001,0.1,4.1,7.7,7.53,0,0,"Kentucky","Democrat",0.646465,0.473684,15.3974,"Second Year of Biennium",0.686813,"No Change",-0.0135354,-0.0526316,-10.8666,"Income",-0.0257428,0.0124715
"KY",2001,2002,0.11,4.1,7.9,0,2.5,24,"Kentucky","Democrat",0.66,0.473684,15.5949,"First Year of Biennium",0.670015,"No Change",0.0135354,0,0.19746,"Income",-0.0257428,0.00210438
"KY",2002,2003,0.11,4.1,8,10,0,139,"Kentucky","Democrat",0.66,0.473684,8.44989,"Second Year of Biennium",0.651966,"No Change",0,0,-7.14497,"Income",-0.0257428,0.00210438
"KY",2003,2004,0.11,4.1,8.3,0,0,110,"Kentucky","Democrat",0.65,0.421053,33.4281,"First Year of Biennium",0.626853,"No Change",-0.01,-0.0526316,24.9782,"Income",-0.0257428,0.0357663
"KY",2004,2005,0.12,4.2,8.5,0,0,191,"Kentucky","Republican",0.636364,0.421053,34.6352,"Second Year of Biennium",0.603963,"Change to Republican",-0.0136364,0,1.20705,"Income",-0.0257428,0.00210438
"KY",2005,2006,0.13,4.2,9.1,9.09,2.44,528,"Kentucky","Republican",0.57,0.405405,41.6344,"First Year of Biennium",0.584328,"No Change",-0.0663636,-0.0156472,6.99927,"Income",-0.0257428,-1.226
"KY",2006,2007,0.13,4.3,9.7,8.33,0,640,"Kentucky","Republican",0.57,0.405405,39.4426,"Second Year of Biennium",0.567043,"No Change",0,0,-2.19182,"Income",-0.0257428,0.00210438
"KY",2007,2008,0.14,4.3,9.9,0,2.38,63,"Kentucky","Republican",0.61,0.432432,51.3654,"First Year of Biennium",0.553196,"No Change",0.04,0.027027,11.9228,"Income",-0.0257428,-0.134972
"KY",2008,2009,0.14,4.3,10,7.69,0,40,"Kentucky","Democrat",0.632653,0.405405,52.2952,"Second Year of Biennium",0.539455,"Change to Democrat",0.0226531,-0.027027,0.92983,"Income",-0.0257428,0.00210438
"KY",2009,2010,0.14,4.3,9.7,0,0,23,"Kentucky","Democrat",0.65,0.416667,44.9558,"First Year of Biennium",0.532836,"No Change",0.0173469,0.0112613,-7.33939,"Income",-0.0257428,0.00210438
"KY",2010,2011,0.15,4.4,9.5,0,0,290,"Kentucky","Democrat",0.65,0.459459,37.4906,"Second Year of Biennium",0.525502,"No Change",0,0.0427927,-7.46521,"Income",-0.0257428,0.00210438
"KY",2011,2012,0.16,4.4,10,7.82,1.56,290,"Kentucky","Democrat",0.58,0.405405,37.4924,"First Year of Biennium",NA,"No Change",-0.07,-0.054054,0.00178,"Income",-0.0257428,0.00210438
"LA",1987,1988,0.056,4.3,3.5,0,-2.27,-781,"Louisiana","Democrat",0.786408,0.871795,35.3805,"Second Year of Biennium",0.83079,NA,NA,NA,NA,"Income",-0.0257428,0.00210438
"LA",1988,1989,0.059,4.3,3.8,5.66,0,276,"Louisiana","Democrat",0.826923,0.871795,42.7401,"First Year of Biennium",0.816382,"No Change",0.0405153,0,7.35957,"Income",-0.0257428,0.31721
"LA",1989,1990,0.064,4.2,4,5.36,0,546,"Louisiana","Democrat",0.826923,0.871795,31.289,"Second Year of Biennium",0.827884,"No Change",0,0,-11.451,"Income",2.32098,0.00210438
"LA",1990,1991,0.068,4.3,4.1,8.47,-2.33,437,"Louisiana","Democrat",0.834951,0.871795,29.7913,"First Year of Biennium",0.826886,"No Change",0.00802837,0,-1.49775,"Income",-0.0257428,0.00210438
"LA",1991,1992,0.072,4.3,4.3,6.25,2.38,0,"Louisiana","Republican",0.831683,0.846154,26.6983,"Second Year of Biennium",0.83699,"Change to Republican",-0.00326829,-0.0256411,-3.09297,"Income",-0.0257428,0.00210438
"LA",1992,1993,0.076,4.3,4.3,5.88,0,0,"Louisiana","Democrat",0.854369,0.846154,37.8826,"First Year of Biennium",0.847094,"Change to Democrat",0.0226858,0,11.1843,"Income",-0.0257428,0.00210438
"LA",1993,1994,0.081,4.3,4.4,5.56,0,0,"Louisiana","Democrat",0.846154,0.846154,33.116,"Second Year of Biennium",0.840094,"No Change",-0.00821516,0,-4.7666,"Income",-0.0257428,0.00210438
"LA",1994,1995,0.085,4.4,4.4,6.58,0,2,"Louisiana","Democrat",0.846154,0.846154,34.5603,"First Year of Biennium",0.833095,"No Change",0,0,1.44432,"Income",-0.0257428,0.00210438
"LA",1995,1996,0.089,4.4,4.7,4.94,2.33,143,"Louisiana","Democrat",0.834951,0.846154,28.2427,"Second Year of Biennium",0.800358,"No Change",-0.0112024,0,-6.31763,"Income",-0.0257428,0.00210438
"LA",1996,1997,0.093,4.4,4.9,4.71,0,0,"Louisiana","Republican",0.740385,0.666667,36.302,"First Year of Biennium",0.767622,"Change to Republican",-0.0945668,-0.179487,8.05932,"Income",-0.0257428,-0.242264
"LA",1997,1998,0.098,4.4,5.9,4.49,0,139,"Louisiana","Republican",0.742857,0.641026,28.5433,"Second Year of Biennium",0.740486,"No Change",0.00247255,-0.0256411,-7.75875,"Income",-0.0257428,0.00210438
"LA",1998,1999,0.1,4.5,6.1,5.38,0,107,"Louisiana","Republican",0.742857,0.641026,35.1343,"First Year of Biennium",0.713351,"No Change",0,0,6.59102,"Income",-0.0342919,0.00210438
"LA",1999,2000,0.11,4.5,6.5,2.04,2.27,1,"Louisiana","Republican",0.733333,0.641026,33.3453,"Second Year of Biennium",0.685708,"No Change",-0.00952383,0,-1.78902,"Income",-0.0257428,0.00210438
"LA",2000,2001,0.11,4.5,6.5,10,0,0,"Louisiana","Republican",0.723809,0.666667,24.2243,"First Year of Biennium",0.670565,"No Change",-0.0095238,0.0256411,-9.12097,"Income",-0.0257428,1.04599
"LA",2001,2002,0.12,4.5,7.2,0,0,50,"Louisiana","Republican",0.682692,0.641026,31.8433,"Second Year of Biennium",0.64432,"No Change",-0.0411172,-0.0256411,7.61899,"Income",-0.0257428,0.00210438
"LA",2002,2003,0.12,4.5,7.4,9.09,0,0,"Louisiana","Republican",0.676191,0.641026,31.7429,"First Year of Biennium",0.618076,"No Change",-0.00650183,0,-0.10041,"Income",-0.0257428,-0.148919
"LA",2003,2004,0.13,4.6,7.4,0,0,62,"Louisiana","Republican",0.673077,0.605263,33.7421,"Second Year of Biennium",0.605194,"No Change",-0.00311355,-0.0357625,1.99918,"Income",-0.0257428,0.00210438
"LA",2004,2005,0.14,4.6,7.7,8.33,2.22,0,"Louisiana","Democrat",0.640777,0.615385,41.193,"First Year of Biennium",0.592312,"Change to Democrat",-0.0323003,0.0101214,7.45089,"Income",-0.0257428,0.00210438
"LA",2005,2006,0.14,4.3,8.6,7.69,0,0,"Louisiana","Democrat",0.644231,0.615385,44.2629,"Second Year of Biennium",0.605167,"No Change",0.00345407,0,3.0699,"Income",-0.0257428,-0.00717781
"LA",2006,2007,0.16,4.4,9.8,0,-6.52,1261,"Louisiana","Democrat",0.644231,0.615385,32.8205,"First Year of Biennium",0.618023,"No Change",0,0,-11.4424,"Income",-0.0257428,-0.0166305
"LA",2007,2008,0.17,4.4,11,14.29,2.33,1427,"Louisiana","Democrat",0.578431,0.615385,45.1315,"Second Year of Biennium",0.608664,"No Change",-0.0657994,0,12.3109,"Income",-0.158487,-1.15901
"LA",2008,2009,0.16,4.5,11,6.25,0,886,"Louisiana","Republican",0.519608,0.641026,43.2403,"First Year of Biennium",0.599306,"Change to Republican",-0.0588236,0.025641,-1.8912,"Income",-0.0731514,0.00210438
"LA",2009,2010,0.17,4.5,10,-5.88,2.27,0,"Louisiana","Republican",0.50495,0.594595,41.7478,"Second Year of Biennium",0.590455,"No Change",-0.0146573,-0.046431,-1.49241,"Income",-0.0257428,-0.0058783
"LA",2010,2011,0.18,4.6,8.8,6.25,0,-13,"Louisiana","Republican",0.509804,0.615385,36.819,"First Year of Biennium",0.581604,"No Change",0.00485342,0.02079,-4.92889,"Income",-0.0257428,0.00210438
"LA",2011,2012,0.19,4.6,8.9,3.62,1.67,-14,"Louisiana","Republican",0.485149,0.526316,35.3788,"Second Year of Biennium",NA,"No Change",-0.0246554,-0.0890688,-1.44019,"Income",-0.0257428,0.00210438
"ME",1987,1988,0.019,1.2,1.3,6.25,0,37,"Maine","Republican",0.569536,0.571429,70.6521,"First Year of Biennium",0.599443,NA,NA,NA,NA,"Income",-0.0257428,0.00210438
"ME",1988,1989,0.02,1.2,1.5,11.76,0,100,"Maine","Republican",0.569536,0.571429,78.2323,"Second Year of Biennium",0.603016,"No Change",0,0,7.58023,"Income",-0.0257428,-1.59443
"ME",1989,1990,0.021,1.2,1.6,5.26,0,57,"Maine","Republican",0.642384,0.571429,64.3335,"First Year of Biennium",0.606589,"No Change",0.0728477,0,-13.8988,"Income",-0.0257428,4.24291
"ME",1990,1991,0.022,1.2,1.6,5,0,4,"Maine","Republican",0.642384,0.571429,59.1499,"Second Year of Biennium",0.609927,"No Change",0,0,-5.18366,"Income",-0.0257428,0.00210438
"ME",1991,1992,0.023,1.2,1.6,4.76,0,1,"Maine","Republican",0.642384,0.628571,72.8681,"First Year of Biennium",0.613265,"No Change",0,0.0571428,13.7182,"Income",0.169818,3.44464
"ME",1992,1993,0.023,1.2,1.7,4.55,0,0,"Maine","Republican",0.642384,0.6,69.504,"Second Year of Biennium",0.594121,"No Change",0,-0.0285714,-3.36406,"Income",-0.0257428,0.0960183
"ME",1993,1994,0.024,1.2,1.8,0,0,3,"Maine","Republican",0.602649,0.571429,65.8206,"First Year of Biennium",0.574977,"No Change",-0.0397351,-0.0285714,-3.68344,"Income",-0.0257428,-1.86052
"ME",1994,1995,0.025,1.2,1.8,4.35,0,1,"Maine","Republican",0.615894,0.571429,64.1736,"Second Year of Biennium",0.554994,"No Change",0.013245,0,-1.64693,"Income",-0.0257428,0.0908009
"ME",2003,2004,0.041,1.3,2.7,5.41,0,27,"Maine","Democrat",0.544218,0.514286,66.0589,"First Year of Biennium",0.541803,"Change to Democrat",-0.0716763,-0.0571429,1.88532,"Income",-0.0257428,0.00210438
"ME",2004,2005,0.042,1.3,3,5.13,0,7,"Maine","Democrat",0.544218,0.514286,66.949,"Second Year of Biennium",0.554002,"No Change",0,0,0.89001,"Income",-0.0257428,0.00210438
"ME",2005,2006,0.044,1.3,3.2,2.44,0,8,"Maine","Democrat",0.510067,0.542857,77.8971,"First Year of Biennium",0.566201,"No Change",-0.0341505,0.0285714,10.9482,"Income",-0.0257428,0.109372
"ME",2006,2007,0.046,1.3,3.6,4.76,0,5,"Maine","Democrat",0.510067,0.542857,70.3211,"Second Year of Biennium",0.578103,"No Change",0,0,-7.57604,"Income",-0.0257428,0.0353656
"ME",2007,2008,0.048,1.3,3.7,4.55,0,1,"Maine","Democrat",0.597315,0.514286,77.911,"First Year of Biennium",0.590005,"No Change",0.0872483,-0.0285714,7.58992,"Income",-0.0694356,-0.0432027
"ME",2008,2009,0.048,1.3,3.8,4.35,0,0,"Maine","Democrat",0.604027,0.514286,91.904,"Second Year of Biennium",0.609168,"No Change",0.00671139,0,13.993,"Income",-0.0257428,0.033615
"ME",2009,2010,0.049,1.3,3.5,0,0,0,"Maine","Democrat",0.64,0.571429,81.4113,"First Year of Biennium",0.628331,"No Change",0.0359732,0.0571429,-10.4927,"Income",0.123256,-0.750549
"ME",2010,2011,0.052,1.3,3.5,2.08,0,19,"Maine","Democrat",0.64,0.571429,68.9159,"Second Year of Biennium",0.609616,"No Change",0,0,-12.4954,"Income",-0.0257428,0.252989
"ME",2011,2012,0.053,1.3,3.7,5.15,2.14,20,"Maine","Republican",0.486667,0.411765,67.0678,"First Year of Biennium",NA,"Change to Republican",-0.153333,-0.159664,-1.84812,"Income",0.17158,-0.774589
"MD",1987,1988,0.097,4.7,5.2,8.75,2.22,251,"Maryland","Democrat",0.879433,0.851064,73.5369,"First Year of Biennium",0.859616,NA,NA,NA,NA,"Income",-0.0257428,0.00210438
"MD",1988,1989,0.1,4.7,5.8,9.2,2.17,361,"Maryland","Democrat",0.879433,0.851064,77.6853,"Second Year of Biennium",0.862286,"No Change",0,0,4.14846,"Income",-0.0257428,0.00210438
"MD",1989,1990,0.11,4.8,6.2,5.26,0,58,"Maryland","Democrat",0.886525,0.851064,69.4624,"First Year of Biennium",0.864956,"No Change",0.0070922,0,-8.22296,"Income",-0.294901,-0.500032
"MD",1990,1991,0.11,4.9,6.5,10,2.13,2,"Maryland","Democrat",0.886525,0.851064,62.2385,"Second Year of Biennium",0.859672,"No Change",0,0,-7.22386,"Income",-0.0257428,0.00210438
"MD",1991,1992,0.12,4.9,6.4,0,2.08,13,"Maryland","Democrat",0.829787,0.808511,64.2141,"First Year of Biennium",0.854387,"No Change",-0.0567376,-0.0425532,1.97558,"Income",-0.0257428,0.401239
"MD",1992,1993,0.12,5,6.5,9.09,0,17,"Maryland","Democrat",0.822695,0.808511,66.2645,"Second Year of Biennium",0.850995,"No Change",-0.00709222,0,2.05039,"Income",0.0223952,0.861778
"MD",1993,1994,0.13,5,7.2,0,2.04,19,"Maryland","Democrat",0.822695,0.808511,67.7101,"First Year of Biennium",0.847603,"No Change",0,0,1.44559,"Income",-0.0257428,-0.0477874
"MD",1994,1995,0.13,5.1,7.6,8.33,0,77,"Maryland","Democrat",0.829787,0.808511,62.3358,"Second Year of Biennium",0.835615,"No Change",0.00709222,0,-5.37428,"Income",-0.0257428,0.00210438
"MD",1995,1996,0.14,5.1,8.1,0,2,1,"Maryland","Democrat",0.70922,0.680851,60.5068,"First Year of Biennium",0.823628,"No Change",-0.120567,-0.12766,-1.82897,"Income",-0.0257428,0.00210438
"MD",1996,1997,0.15,5.2,8.2,7.69,0,103,"Maryland","Democrat",0.70922,0.680851,58.3729,"Second Year of Biennium",0.807077,"No Change",0,0,-2.13393,"Income",-0.0257428,0.00210438
"MD",1997,1998,0.16,5.2,8.6,7.14,1.96,283,"Maryland","Democrat",0.70922,0.680851,61.611,"First Year of Biennium",0.790527,"No Change",0,0,3.23817,"Income",-0.262235,-0.359901
"MD",1998,1999,0.17,5.3,9.2,6.67,0,249,"Maryland","Democrat",0.707143,0.680851,68.681,"Second Year of Biennium",0.77556,"No Change",-0.00207703,0,7.07,"Income",-0.762637,-0.535859
"MD",1999,2000,0.18,5.3,9.5,6.25,1.92,816,"Maryland","Democrat",0.751773,0.680851,70.6428,"First Year of Biennium",0.760593,"No Change",0.0446302,0,1.9617,"Income",-0.0257428,-0.0121804
"MD",2000,2001,0.19,5.4,10,5.88,0,375,"Maryland","Democrat",0.751773,0.680851,63.3573,"Second Year of Biennium",0.753581,"No Change",0,0,-7.28544,"Income",-0.0257428,-0.197463
"MD",2001,2002,0.2,5.4,11,5.56,1.89,456,"Maryland","Democrat",0.751773,0.702128,67.5706,"First Year of Biennium",0.746569,"No Change",0,0.0212766,4.21329,"Income",-0.0257428,-0.0269236
"MD",2002,2003,0.21,5.5,11,5.26,0,73,"Maryland","Democrat",0.751773,0.702128,66.9619,"Second Year of Biennium",0.725111,"No Change",0,0,-0.60871,"Income",-0.0257428,0.00210438
"MD",2003,2004,0.22,5.5,11,5,1.85,190,"Maryland","Republican",0.695036,0.702128,61.9378,"First Year of Biennium",0.703653,"Change to Republican",-0.0567375,0,-5.02413,"Income",-0.0257428,0.00210438
"MD",2004,2005,0.24,5.6,12,4.76,0,680,"Maryland","Republican",0.695036,0.702128,66.8246,"Second Year of Biennium",0.69079,"No Change",0,0,4.88683,"Income",-0.0257428,0.261542
"MD",2005,2006,0.25,5.6,13,9.09,1.82,1208,"Maryland","Republican",0.695036,0.702128,65.0616,"First Year of Biennium",0.677927,"No Change",0,0,-1.76301,"Income",-0.0257428,0.0401756
"MD",2006,2007,0.26,5.7,15,4.17,0,184,"Maryland","Republican",0.695036,0.702128,70.3385,"Second Year of Biennium",0.679941,"No Change",0,0,5.2769,"Income",-0.070939,-0.0724007
"MD",2007,2008,0.28,5.7,15,4,1.79,535,"Maryland","Democrat",0.737589,0.702128,73.6996,"First Year of Biennium",0.681955,"Change to Democrat",0.0425531,0,3.36113,"Income",-0.0257428,0.00210438
"MD",2008,2009,0.27,5.7,16,7.69,0,441,"Maryland","Democrat",0.737589,0.702128,78.7339,"Second Year of Biennium",0.682384,"No Change",0,0,5.03427,"Income",0.495752,0.750481
"MD",2009,2010,0.28,5.8,15,-3.57,0,192,"Maryland","Democrat",0.742857,0.702128,65.9942,"First Year of Biennium",0.682814,"No Change",0.00526857,0,-12.7397,"Income",-0.0257428,0.00210438
"MD",2010,2011,0.3,5.8,15,3.7,1.75,990,"Maryland","Democrat",0.742857,0.702128,60.1859,"Second Year of Biennium",0.684264,"No Change",0,0,-5.80826,"Income",-0.0257428,0.00210438
"MD",2011,2012,0.32,5.9,16,8.86,0.69,990,"Maryland","Democrat",0.695036,0.744681,61.318,"First Year of Biennium",NA,"No Change",-0.0478217,0.0425532,1.13206,"Income",-0.0257428,-0.0353145
"MA",1987,1988,0.13,6,8.3,9.09,0,43,"Massachusetts","Democrat",0.79375,0.8,89.1019,"First Year of Biennium",0.804568,NA,NA,NA,NA,"Income",-0.0257428,-0.276809
"MA",1988,1989,0.13,6,8.5,8.33,1.69,1,"Massachusetts","Democrat",0.79375,0.8,93.9119,"Second Year of Biennium",0.807068,"No Change",0,0,4.80998,"Income",0.385318,0.706459
"MA",1989,1990,0.14,6,9.1,0,0,-1226,"Massachusetts","Democrat",0.8,0.8,89.57,"First Year of Biennium",0.809567,"No Change",0.00625,0,-4.34191,"Income",1.52155,3.94959
"MA",1990,1991,0.14,6,9.4,7.69,0,46,"Massachusetts","Democrat",0.8,0.8,88.2975,"Second Year of Biennium",0.790621,"No Change",0,0,-1.27248,"Income",-0.0257428,6.28635
"MA",1991,1992,0.15,6,9.7,0,0,117,"Massachusetts","Republican",0.761006,0.65,84.0021,"First Year of Biennium",0.771675,"Change to Republican",-0.0389937,-0.15,-4.29536,"Income",-0.0257428,0.00210438
